backend_name,backend_unit,case_id,base_sample_id,attempt_id,candidate_id,candidate_index,candidate_path,candidate_source,proposal_count,candidate_count,runtime_sec,failure_stage,failure_reason,same_topology,requires_fixed_structure_match,uses_h_clash_in_generation,generation_metadata
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001704,complex_crossdocked_000035,rule_fixed_topology:case_001704,rule_fixed_topology:case_001704:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001704/rule_candidate_003.sdf,single_anchor_axis_rotation,39,8,0.120949930511415,,,True,False,False,"{""angle_deg"": 150.0, ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.0, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.0}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001704,complex_crossdocked_000035,rule_fixed_topology:case_001704,rule_fixed_topology:case_001704:004,4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001704/rule_candidate_004.sdf,internal_target_torsion,39,8,0.120949930511415,,,True,False,False,"{""angle_deg"": -120.0, ""moved_atom_indices"": [15, 16], ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.0, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.0, ""torsion_bond"": [13, 15]}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001704,complex_crossdocked_000035,rule_fixed_topology:case_001704,rule_fixed_topology:case_001704:005,5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001704/rule_candidate_005.sdf,internal_target_torsion,39,8,0.120949930511415,,,True,False,False,"{""angle_deg"": 60.0, ""moved_atom_indices"": [15, 16], ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.0, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.0, ""torsion_bond"": [13, 15]}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001704,complex_crossdocked_000035,rule_fixed_topology:case_001704,rule_fixed_topology:case_001704:006,6,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001704/rule_candidate_006.sdf,internal_target_torsion,39,8,0.120949930511415,,,True,False,False,"{""angle_deg"": 120.0, ""moved_atom_indices"": [15, 16], ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.0, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.0, ""torsion_bond"": [13, 15]}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001704,complex_crossdocked_000035,rule_fixed_topology:case_001704,rule_fixed_topology:case_001704:007,7,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001704/rule_candidate_007.sdf,internal_target_torsion,39,8,0.120949930511415,,,True,False,False,"{""angle_deg"": 180.0, ""moved_atom_indices"": [15, 16], ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.0, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.0, ""torsion_bond"": [13, 15]}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001704,complex_crossdocked_000035,rule_fixed_topology:case_001704,rule_fixed_topology:case_001704:008,8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001704/rule_candidate_008.sdf,single_anchor_axis_rotation,39,8,0.120949930511415,,,True,False,False,"{""angle_deg"": -150.0, ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.0217886503883733, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.0217886503883733}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002011,complex_crossdocked_000040,rule_fixed_topology:case_002011,rule_fixed_topology:case_002011:001,1,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002011/rule_candidate_001.sdf,single_anchor_axis_rotation,29,8,0.09307333175092936,,,True,False,False,"{""angle_deg"": -45.0, ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.0, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.0}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002011,complex_crossdocked_000040,rule_fixed_topology:case_002011,rule_fixed_topology:case_002011:002,2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002011/rule_candidate_002.sdf,single_anchor_axis_rotation,29,8,0.09307333175092936,,,True,False,False,"{""angle_deg"": 120.0, ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.0, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.0}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002011,complex_crossdocked_000040,rule_fixed_topology:case_002011,rule_fixed_topology:case_002011:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002011/rule_candidate_003.sdf,single_anchor_axis_rotation,29,8,0.09307333175092936,,,True,False,False,"{""angle_deg"": 150.0, ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.0, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.0}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002011,complex_crossdocked_000040,rule_fixed_topology:case_002011,rule_fixed_topology:case_002011:004,4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002011/rule_candidate_004.sdf,single_anchor_axis_rotation,29,8,0.09307333175092936,,,True,False,False,"{""angle_deg"": -180.0, ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.002497706939323052, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.002497706939323052}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002011,complex_crossdocked_000040,rule_fixed_topology:case_002011,rule_fixed_topology:case_002011:005,5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002011/rule_candidate_005.sdf,single_anchor_axis_rotation,29,8,0.09307333175092936,,,True,False,False,"{""angle_deg"": -30.0, ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.03595484705533636, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.03595484705533636}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002011,complex_crossdocked_000040,rule_fixed_topology:case_002011,rule_fixed_topology:case_002011:006,6,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002011/rule_candidate_006.sdf,single_anchor_axis_rotation,29,8,0.09307333175092936,,,True,False,False,"{""angle_deg"": -60.0, ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.08886630759440095, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.08886630759440095}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002011,complex_crossdocked_000040,rule_fixed_topology:case_002011,rule_fixed_topology:case_002011:007,7,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002011/rule_candidate_007.sdf,internal_target_torsion,29,8,0.09307333175092936,,,True,False,False,"{""angle_deg"": 60.0, ""moved_atom_indices"": [31, 32, 33], ""new_after_severe_pairs"": 1, ""new_after_total_clash_score"": 0.2480851265445949, ""old_after_severe_pairs"": 1, ""old_after_total_clash_score"": 0.2480851265445949, ""torsion_bond"": [30, 31]}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_002011,complex_crossdocked_000040,rule_fixed_topology:case_002011,rule_fixed_topology:case_002011:008,8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_002011/rule_candidate_008.sdf,single_anchor_axis_rotation,29,8,0.09307333175092936,,,True,False,False,"{""angle_deg"": 90.0, ""new_after_severe_pairs"": 1, ""new_after_total_clash_score"": 0.32146410386161506, ""old_after_severe_pairs"": 1, ""old_after_total_clash_score"": 0.32146410386161506}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001971,complex_crossdocked_000040,rule_fixed_topology:case_001971,rule_fixed_topology:case_001971:001,1,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001971/rule_candidate_001.sdf,single_anchor_axis_rotation,39,8,0.12434292864054441,,,True,False,False,"{""angle_deg"": -150.0, ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.0, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.0}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001971,complex_crossdocked_000040,rule_fixed_topology:case_001971,rule_fixed_topology:case_001971:002,2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001971/rule_candidate_002.sdf,single_anchor_axis_rotation,39,8,0.12434292864054441,,,True,False,False,"{""angle_deg"": 90.0, ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.0, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.0}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001971,complex_crossdocked_000040,rule_fixed_topology:case_001971,rule_fixed_topology:case_001971:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001971/rule_candidate_003.sdf,internal_target_torsion,39,8,0.12434292864054441,,,True,False,False,"{""angle_deg"": 120.0, ""moved_atom_indices"": [13, 14, 15, 16], ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.0, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.0, ""torsion_bond"": [12, 13]}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001971,complex_crossdocked_000040,rule_fixed_topology:case_001971,rule_fixed_topology:case_001971:004,4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001971/rule_candidate_004.sdf,single_anchor_axis_rotation,39,8,0.12434292864054441,,,True,False,False,"{""angle_deg"": 120.0, ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.0009523069113583915, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.0009523069113583915}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001971,complex_crossdocked_000040,rule_fixed_topology:case_001971,rule_fixed_topology:case_001971:005,5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001971/rule_candidate_005.sdf,single_anchor_axis_rotation,39,8,0.12434292864054441,,,True,False,False,"{""angle_deg"": 30.0, ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.04445401719436859, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.04445401719436859}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001971,complex_crossdocked_000040,rule_fixed_topology:case_001971,rule_fixed_topology:case_001971:006,6,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001971/rule_candidate_006.sdf,internal_target_torsion,39,8,0.12434292864054441,,,True,False,False,"{""angle_deg"": 60.0, ""moved_atom_indices"": [13, 14, 15, 16], ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.12009408484124151, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.12009408484124151, ""torsion_bond"": [12, 13]}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001971,complex_crossdocked_000040,rule_fixed_topology:case_001971,rule_fixed_topology:case_001971:007,7,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001971/rule_candidate_007.sdf,single_anchor_axis_rotation,39,8,0.12434292864054441,,,True,False,False,"{""angle_deg"": -60.0, ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.12691643986028112, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.12691643986028112}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001971,complex_crossdocked_000040,rule_fixed_topology:case_001971,rule_fixed_topology:case_001971:008,8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001971/rule_candidate_008.sdf,internal_target_torsion,39,8,0.12434292864054441,,,True,False,False,"{""angle_deg"": -120.0, ""moved_atom_indices"": [13, 14, 15, 16], ""new_after_severe_pairs"": 1, ""new_after_total_clash_score"": 0.17934643512450066, ""old_after_severe_pairs"": 1, ""old_after_total_clash_score"": 0.17934643512450066, ""torsion_bond"": [12, 13]}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001571,complex_crossdocked_000032,rule_fixed_topology:case_001571,rule_fixed_topology:case_001571:001,1,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001571/rule_candidate_001.sdf,single_anchor_axis_rotation,29,8,0.09779320657253265,,,True,False,False,"{""angle_deg"": 45.0, ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.0, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.0}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001571,complex_crossdocked_000032,rule_fixed_topology:case_001571,rule_fixed_topology:case_001571:002,2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001571/rule_candidate_002.sdf,single_anchor_axis_rotation,29,8,0.09779320657253265,,,True,False,False,"{""angle_deg"": 60.0, ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.0, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.0}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001571,complex_crossdocked_000032,rule_fixed_topology:case_001571,rule_fixed_topology:case_001571:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001571/rule_candidate_003.sdf,single_anchor_axis_rotation,29,8,0.09779320657253265,,,True,False,False,"{""angle_deg"": 30.0, ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.028281862297774296, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.028281862297774296}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001571,complex_crossdocked_000032,rule_fixed_topology:case_001571,rule_fixed_topology:case_001571:004,4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001571/rule_candidate_004.sdf,single_anchor_axis_rotation,29,8,0.09779320657253265,,,True,False,False,"{""angle_deg"": 90.0, ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.10585617410515624, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.10585617410515624}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001571,complex_crossdocked_000032,rule_fixed_topology:case_001571,rule_fixed_topology:case_001571:005,5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001571/rule_candidate_005.sdf,internal_target_torsion,29,8,0.09779320657253265,,,True,False,False,"{""angle_deg"": -120.0, ""moved_atom_indices"": [31, 32, 33], ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.11396071608123748, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.11396071608123748, ""torsion_bond"": [30, 31]}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001571,complex_crossdocked_000032,rule_fixed_topology:case_001571,rule_fixed_topology:case_001571:006,6,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001571/rule_candidate_006.sdf,internal_target_torsion,29,8,0.09779320657253265,,,True,False,False,"{""angle_deg"": -60.0, ""moved_atom_indices"": [31, 32, 33], ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.11664605580114085, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.11664605580114085, ""torsion_bond"": [30, 31]}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001571,complex_crossdocked_000032,rule_fixed_topology:case_001571,rule_fixed_topology:case_001571:007,7,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001571/rule_candidate_007.sdf,internal_target_torsion,29,8,0.09779320657253265,,,True,False,False,"{""angle_deg"": 180.0, ""moved_atom_indices"": [31, 32, 33], ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.11764045080076357, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.11764045080076357, ""torsion_bond"": [30, 31]}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001571,complex_crossdocked_000032,rule_fixed_topology:case_001571,rule_fixed_topology:case_001571:008,8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001571/rule_candidate_008.sdf,internal_target_torsion,29,8,0.09779320657253265,,,True,False,False,"{""angle_deg"": 60.0, ""moved_atom_indices"": [31, 32, 33], ""new_after_severe_pairs"": 1, ""new_after_total_clash_score"": 0.2580446183756635, ""old_after_severe_pairs"": 1, ""old_after_total_clash_score"": 0.2580446183756635, ""torsion_bond"": [30, 31]}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_000721,complex_crossdocked_000019,rule_fixed_topology:case_000721,rule_fixed_topology:case_000721:001,1,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_000721/rule_candidate_001.sdf,single_anchor_axis_rotation,19,8,0.08606069348752499,,,True,False,False,"{""angle_deg"": -45.0, ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.13135152744001743, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.13135152744001743}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_000721,complex_crossdocked_000019,rule_fixed_topology:case_000721,rule_fixed_topology:case_000721:002,2,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_000721/rule_candidate_002.sdf,single_anchor_axis_rotation,19,8,0.08606069348752499,,,True,False,False,"{""angle_deg"": -60.0, ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.2919429333115886, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.2919429333115886}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_000721,complex_crossdocked_000019,rule_fixed_topology:case_000721,rule_fixed_topology:case_000721:003,3,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_000721/rule_candidate_003.sdf,single_anchor_axis_rotation,19,8,0.08606069348752499,,,True,False,False,"{""angle_deg"": -30.0, ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.3393373574821794, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.3393373574821794}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_000721,complex_crossdocked_000019,rule_fixed_topology:case_000721,rule_fixed_topology:case_000721:004,4,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_000721/rule_candidate_004.sdf,single_anchor_axis_rotation,19,8,0.08606069348752499,,,True,False,False,"{""angle_deg"": 60.0, ""new_after_severe_pairs"": 1, ""new_after_total_clash_score"": 0.7377503515261878, ""old_after_severe_pairs"": 1, ""old_after_total_clash_score"": 0.7377503515261878}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_000721,complex_crossdocked_000019,rule_fixed_topology:case_000721,rule_fixed_topology:case_000721:005,5,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_000721/rule_candidate_005.sdf,single_anchor_axis_rotation,19,8,0.08606069348752499,,,True,False,False,"{""angle_deg"": -90.0, ""new_after_severe_pairs"": 1, ""new_after_total_clash_score"": 1.1466040581867105, ""old_after_severe_pairs"": 1, ""old_after_total_clash_score"": 1.1466040581867105}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_000721,complex_crossdocked_000019,rule_fixed_topology:case_000721,rule_fixed_topology:case_000721:006,6,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_000721/rule_candidate_006.sdf,single_anchor_axis_rotation,19,8,0.08606069348752499,,,True,False,False,"{""angle_deg"": 45.0, ""new_after_severe_pairs"": 1, ""new_after_total_clash_score"": 1.1650566162615092, ""old_after_severe_pairs"": 1, ""old_after_total_clash_score"": 1.1650566162615092}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_000721,complex_crossdocked_000019,rule_fixed_topology:case_000721,rule_fixed_topology:case_000721:007,7,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_000721/rule_candidate_007.sdf,single_anchor_axis_rotation,19,8,0.08606069348752499,,,True,False,False,"{""angle_deg"": -120.0, ""new_after_severe_pairs"": 1, ""new_after_total_clash_score"": 1.3349298068651052, ""old_after_severe_pairs"": 1, ""old_after_total_clash_score"": 1.3349298068651052}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_000721,complex_crossdocked_000019,rule_fixed_topology:case_000721,rule_fixed_topology:case_000721:008,8,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_000721/rule_candidate_008.sdf,single_anchor_axis_rotation,19,8,0.08606069348752499,,,True,False,False,"{""angle_deg"": 150.0, ""new_after_severe_pairs"": 1, ""new_after_total_clash_score"": 2.0724571629680355, ""old_after_severe_pairs"": 1, ""old_after_total_clash_score"": 2.0724571629680355}"
rule_fixed_topology,fixed_topology_local_conformer_repair,case_001593,complex_crossdocked_000033,rule_fixed_topology:case_001593,rule_fixed_topology:case_001593:001,1,/home/lyj/mnt/project/clash2feedback_gc/runs/phase4_0_backend_feasibility/rule_only/case_001593/rule_candidate_001.sdf,single_anchor_axis_rotation,39,8,0.10683567449450493,,,True,False,False,"{""angle_deg"": 90.0, ""new_after_severe_pairs"": 0, ""new_after_total_clash_score"": 0.0, ""old_after_severe_pairs"": 0, ""old_after_total_clash_score"": 0.0}"
